CommonID;SectorName;Style;TextRUSingle;TextRUPrular;TextENSingle;TextENPrular;TextUASingle;TextUAPrular;;
FLTR0023;filters;neutral;Отменить все фильтры;;Cancel all filters;;Скасувати всі фільтри;;filters-removeAllFilters-button-title;
FLTR0024;filters;friendly;Сумма операции;;Transaction amount;;Сума операції;;filters-amount-title;
FLTR0024;filters;business;Сумма операции;;Transaction amount;;Сума операції;;filters-amount-title;
FLTR0024;filters;neutral;Сумма операции;;Transaction amount;;Сума операції;;filters-amount-title;
FLTR0025;filters;friendly;От;;From;;Від;;filters-amount-input-from-title;
FLTR0025;filters;business;От;;From;;Від;;filters-amount-input-from-title;
FLTR0025;filters;neutral;От;;From;;Від;;filters-amount-input-from-title;
FLTR0026;filters;friendly;До;;To;;До;;filters-amount-input-to-title;
FLTR0026;filters;business;До;;To;;До;;filters-amount-input-to-title;
FLTR0026;filters;neutral;До;;To;;До;;filters-amount-input-to-title;
FLTR0027;filters;friendly;Все счета;;All accounts;;Всі рахунки;;filters-all-accounts;
FLTR0027;filters;business;Все счета;;All accounts;;Всі рахунки;;filters-all-accounts;
FLTR0027;filters;neutral;Все счета;;All accounts;;Всі рахунки;;filters-all-accounts;
FLTR0028;filters;friendly;Фильтр операций;;Transaction filter;;Фільтр операцій;;filters-controller-title;
FLTR0028;filters;business;Фильтр операций;;Transaction filter;;Фільтр операцій;;filters-controller-title;
FLTR0028;filters;neutral;Фильтр операций;;Transaction filter;;Фільтр операцій;;filters-controller-title;
FLTR0029;filters;friendly;Выбрать все счета;;Select all accounts;;Вибрати всі рахунки;;filters-alert-select-all;
FLTR0029;filters;business;Выбрать все счета;;Select all accounts;;Вибрати всі рахунки;;filters-alert-select-all;
FLTR0029;filters;neutral;Выбрать все счета;;Select all accounts;;Вибрати всі рахунки;;filters-alert-select-all;
LGHT0001;lightStart;neutral;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;lightStart-start-title-text;
LGHT0001;lightStart;business;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;lightStart-start-title-text;
LGHT0001;lightStart;friendly;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;Вітаємо!
Щоб стати новим клієнтом пройди три простих кроки:;;lightStart-start-title-text;
LGHT0002;lightStart;neutral;Обери картки в пакеті послуг;;Обери картки в пакеті послуг;;Обери картки в пакеті послуг;;lightStart-start-step-one-title;
LGHT0002;lightStart;business;Обери картки в пакеті послуг;;Обери картки в пакеті послуг;;Обери картки в пакеті послуг;;lightStart-start-step-one-title;
LGHT0002;lightStart;friendly;Обери картки в пакеті послуг;;Обери картки в пакеті послуг;;Обери картки в пакеті послуг;;lightStart-start-step-one-title;
LGHT0003;lightStart;neutral;Сфотографуй паспорт, ІПН та заповни анкету через відео-чат;;Сфотографуй паспорт, ІПН та заповни анкету через відео-чат;;Сфотографуй паспорт, ІПН та заповни анкету через відео-чат;;lightStart-start-step-two-title;
